102,24193,Jaime Perez,Andres Rodriguez,1,0
103,24193,Jaime Perez,Andres Rodriguez,1,0
104,24193,Andres Rodriguez,Jaime Perez,1,0
105,24193,Jaime Perez,Jacob Kersey,1,0
106,24193,Jaime Perez,Jacob Kersey,1,0
107,24193,Jaime Perez,Jacob Kersey,1,0
108,24193,Jaime Perez,Wayne Heiser,1,0
109,24193,Jaime Perez,Wayne Heiser,1,0
110,24193,Jaime Perez,Wayne Heiser,1,0
111,24193,Wayne Heiser,Jaime Perez,1,0
112,24193,Jacob Kersey,Dror Matalon,1,0
113,24193,Jacob Kersey,Dror Matalon,1,0
114,24193,Jacob Kersey,Dror Matalon,1,0
115,24193,Dror Matalon,Jaime Perez,1,0
116,24193,Dror Matalon,Jaime Perez,1,0
117,24193,Dror Matalon,Jaime Perez,1,0
118,24193,Jaime Perez,Dror Matalon,1,0
119,24193,Andres Rodriguez,Wayne Heiser,1,0
120,24193,Andres Rodriguez,Wayne Heiser,1,0
121,24193,Andres Rodriguez,Wayne Heiser,1,0
122,24193,Jacob Kersey,Andres Rodriguez,1,0
123,24193,Jacob Kersey,Andres Rodriguez,1,0
124,24193,Jacob Kersey,Andres Rodriguez,1,0
125,24193,Andres Rodriguez,Jacob Kersey,1,0
126,24193,Andres Rodriguez,Jacob Kersey,1,0
127,24193,Jacob Kersey,Wayne Heiser,1,0
128,24193,Jacob Kersey,Wayne Heiser,1,0
129,24193,Jacob Kersey,Wayne Heiser,1,0
130,24193,Wayne Heiser,Jacob Kersey,1,0
131,24193,Reid Johnsen,Josh Trauner,1,0
132,24193,Reid Johnsen,Josh Trauner,1,0
133,24193,Reid Johnsen,Josh Trauner,1,0
134,24193,Josh Trauner,Reid Johnsen,1,0
135,24193,Terry Chang,Chris Flores,1,0
136,24193,Terry Chang,Chris Flores,1,0
137,24193,Terry Chang,Chris Flores,1,0
138,24193,Reid Johnsen,Chris Flores,1,0
139,24193,Reid Johnsen,Chris Flores,1,0
140,24193,Reid Johnsen,Chris Flores,1,0
141,24193,Jeff Gordon,Chris Flores,1,0
142,24193,Jeff Gordon,Chris Flores,1,0
143,24193,Jeff Gordon,Chris Flores,1,0
144,24193,Chris Flores,Jeff Gordon,1,0
145,24193,Reid Johnsen,Jeff Gordon,1,0
146,24193,Reid Johnsen,Jeff Gordon,1,0
147,24193,Reid Johnsen,Jeff Gordon,1,0
148,24193,Jeff Gordon,Reid Johnsen,1,0
149,24193,Terry Chang,Josh Trauner,1,0
150,24193,Terry Chang,Josh Trauner,1,0
151,24193,Terry Chang,Josh Trauner,1,0
152,24193,Josh Trauner,Terry Chang,1,0
153,24193,Josh Trauner,Terry Chang,1,0
154,24193,Chris Flores,Josh Trauner,1,0
155,24193,Chris Flores,Josh Trauner,1,0
156,24193,Chris Flores,Josh Trauner,1,0
157,24193,Josh Trauner,Chris Flores,1,0
158,24193,Josh Trauner,Chris Flores,1,0
159,24193,Reid Johnsen,Terry Chang,1,0
160,24193,Reid Johnsen,Terry Chang,1,0
161,24193,Reid Johnsen,Terry Chang,1,0
162,24193,Terry Chang,Reid Johnsen,1,0
163,24193,Josh Trauner,Jeff Gordon,1,0
164,24193,Josh Trauner,Jeff Gordon,1,0
165,24193,Josh Trauner,Jeff Gordon,1,0
166,24193,Jeff Gordon,Josh Trauner,1,0
167,24193,Kent Daniels,Laura Dobbs,1,0
168,24193,Kent Daniels,Laura Dobbs,1,0
169,24193,Kent Daniels,Laura Dobbs,1,0
170,24193,Laura Dobbs,Kent Daniels,1,0
171,24193,Kent Daniels,Rupert Myers,1,0
172,24193,Kent Daniels,Rupert Myers,1,0
173,24193,Kent Daniels,Rupert Myers,1,0
174,24193,Rupert Myers,Kent Daniels,1,0
175,24193,Jared Bard,Eric Borden,1,0
176,24193,Jared Bard,Eric Borden,1,0
177,24193,Jared Bard,Eric Borden,1,0
178,24193,Mike Jensen-Akula,Eric Borden,1,0
179,24193,Mike Jensen-Akula,Eric Borden,1,0
180,24193,Mike Jensen-Akula,Eric Borden,1,0
181,24193,Eric Borden,Mike Jensen-Akula,1,0
182,24193,Eric Borden,Mike Jensen-Akula,1,0
183,24193,Eric Borden,Rupert Myers,1,0
184,24193,Eric Borden,Rupert Myers,1,0
185,24193,Eric Borden,Rupert Myers,1,0
186,24193,Rupert Myers,Eric Borden,1,0
187,24193,Mike Jensen-Akula,Kent Daniels,1,0
188,24193,Mike Jensen-Akula,Kent Daniels,1,0
189,24193,Mike Jensen-Akula,Kent Daniels,1,0
190,24193,Jared Bard,Kent Daniels,1,0
191,24193,Jared Bard,Kent Daniels,1,0
192,24193,Jared Bard,Kent Daniels,1,0
193,24193,Jared Bard,Rupert Myers,1,0
194,24193,Jared Bard,Rupert Myers,1,0
195,24193,Jared Bard,Rupert Myers,1,0
196,24193,Kent Daniels,Eric Borden,1,0
197,24193,Kent Daniels,Eric Borden,1,0
